自動車メーカー,車種,型式,年式,適合詳細,スプリング,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,セット内容,備考,注意事項,定価,SET価格,,取付特記事項
ホンダ,バモスホビオ,HM3,03/04～,グレード:L-Uパッケージ/ターボUパッケージ<br>エンジン形式:E07Z<br>タイヤ:13インチホイール<br>駆動:FR,スプリング無,41523,,74118,KYB-qq-e-i-3645,KYB-qq-e-d-i-3645,フロント:WST3016R/WST3016L 各1本<br>リア:WSF1056 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,63800,55200,,
ホンダ,バモスホビオ,HM3,03/04～,"グレード:M,L,ターボ<br>エンジン形式:E07Z<br>タイヤ:12インチホイール<br>駆動:FR<br>その他:1000001～",スプリング無,41523,,72763,KYB-qq-e-i-3644,KYB-qq-e-d-i-3644,フロント:WST3015R/WST3015L 各1本<br>リア:WSF1039 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,63800,55200,,
ホンダ,バモスホビオ,HM4,03/04～,グレード:L-Uパッケージ/ターボUパッケージ<br>エンジン形式:E07Z<br>タイヤ:13インチホイール<br>駆動:4WD,スプリング無,41523,,72275,KYB-qq-e-i-3647,KYB-qq-e-d-i-3647,フロント:WST3016R/WST3016L 各1本<br>リア:WSF1056 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,63800,55200,,
ホンダ,バモスホビオ,HM4,03/04～,"グレード:M,L,ターボ<br>エンジン形式:E07Z<br>タイヤ:12インチホイール<br>駆動:4WD<br>その他:1000001～",スプリング無,41523,,71722,KYB-qq-e-i-3646,KYB-qq-e-d-i-3646,フロント:WST3015R/WST3015L 各1本<br>リア:WSF1039 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,63800,55200,,
ホンダ,フィット,GD1,01/06～03/10,"グレード:W,A,Y(Sパッケージ含む)<br>エンジン形式:L13A<br>駆動:FF",スプリング付,50176,,73129,LKIT-GD1-qq-e-286,LKIT-GD1-qq-e-d-286,LKIT-GD1,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
ホンダ,フィット,GD1,01/06～03/10,"グレード:W,A,Y(Sパッケージ含む)<br>エンジン形式:L13A<br>駆動:FF",スプリング無,48593,,71248,KYB-qq-e-i-3650,KYB-qq-e-d-i-3650,フロント:WST5222R/WST5222L 各1本<br>リア:WSF1040 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,フィット,GD1,03/10～,"グレード:W,A,Y(Sパッケージ含む)<br>エンジン形式:L13A<br>駆動:FF",スプリング付,50176,,71077,LKIT-GD3-qq-e-287,LKIT-GD3-qq-e-d-287,LKIT-GD3,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
ホンダ,フィット,GD1,03/10～,"グレード:W,A,Y(Sパッケージ含む)<br>エンジン形式:L13A<br>駆動:FF",スプリング無,48593,,74119,KYB-qq-e-i-3651,KYB-qq-e-d-i-3651,フロント:WST5258R/WST5258L 各1本<br>リア:WSF1040 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,フィット,GD3,02/09～03/10,グレード:1.5T(Sパッケージ含む)<br>エンジン形式:L15A<br>駆動:FF,スプリング無,48593,,71249,KYB-qq-e-i-3652,KYB-qq-e-d-i-3652,フロント:WST5222R/WST5222L 各1本<br>リア:WSF1040 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,フィット,GD3,03/10～,グレード:1.5T(Sパッケージ含む)<br>エンジン形式:L15A<br>駆動:FF,スプリング付,50176,,71078,LKIT-GD3-qq-e-288,LKIT-GD3-qq-e-d-288,LKIT-GD3,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
ホンダ,フィット,GD3,03/10～,グレード:1.5T(Sパッケージ含む)<br>エンジン形式:L15A<br>駆動:FF,スプリング無,48593,,72276,KYB-qq-e-i-3653,KYB-qq-e-d-i-3653,フロント:WST5258R/WST5258L 各1本<br>リア:WSF1040 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,フィット,GE6,07/10～,"グレード:L,G<br>タイヤ:14インチ車<br>駆動:FF",スプリング付,50176,,73130,LKIT-GE6-qq-e-289,LKIT-GE6-qq-e-d-289,LKIT-GE6,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
ホンダ,フィット,GE6,07/10～,"グレード:L,G<br>タイヤ:14インチ車<br>駆動:FF",スプリング無,48593,,73263,KYB-qq-e-i-3654,KYB-qq-e-d-i-3654,フロント:WST5422R/WST5422L 各1本<br>リア:WSF1108 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,フィット,GE8,07/10～,グレード:RS<br>タイヤ:15/16インチ車<br>駆動:FF,スプリング付,50176,,72110,LKIT-GE8-qq-e-290,LKIT-GE8-qq-e-d-290,LKIT-GE8,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
ホンダ,フィット,GE8,07/10～,グレード:RS<br>タイヤ:15/16インチ車<br>駆動:FF,スプリング無,48593,,72764,KYB-qq-e-i-3655,KYB-qq-e-d-i-3655,フロント:WST5423R/WST5423L 各1本<br>リア:WSF1109 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
ホンダ,フィット,GK3,13/09～,グレード:13G<br>駆動:FF,スプリング付,50176,,73133,LKIT-GK3-qq-e-292,LKIT-GK3-qq-e-d-292,LKIT-GK3,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
ホンダ,フィット,GK3,13/09～,グレード:13G<br>駆動:FF,スプリング無,48593,,71250,KYB-qq-e-i-3657,KYB-qq-e-d-i-3657,フロント:WST5604AR/WST5604AL 各1本<br>リア:WSF2182 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,75400,62600,,
