マツダ,AZワゴン/AZワゴンカスタムスタイル,MJ21S,H17/9～19/5,K6A,4WD 4型 ターボ/カスタムスタイル共通,Fr：37～42mm<br>Rr：35～40mm,10560,,223847,ESS-899-qq-e-f1-1733,ESS-899-qq-e-d-1733,4536190108999,ESS-899,ESPELIR,Super DOWNSUS,1台分,37～42/35～40,Fr：37～42mm<br>Rr：35～40mm,2.8/2.2,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/217040>BR-496F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/215166>BR-224R</a>,,,24000,25100
マツダ,AZワゴン/AZワゴンカスタムスタイル,MJ22S,H19/5～20/9,K6A,2WD ターボ/NA/カスタムスタイル共通,Fr：37～42mm<br>Rr：32～37mm,10120,,223846,ESS-754-qq-e-f1-1735,ESS-754-qq-e-d-1735,4536190107541,ESS-754,ESPELIR,Super DOWNSUS,1台分,37～42/32～37,Fr：37～42mm<br>Rr：32～37mm,2.8/2.2,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/218015>BR-496F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/216187>BR-224R</a>,,,23000,24700
マツダ,AZワゴン/AZワゴンカスタムスタイル,MJ22S,H19/5～20/9,K6A,4WD NA/カスタムスタイル共通,Fr：37～42mm<br>Rr：32～37mm,10560,,223780,ESM-1304-qq-e-f1-1737,ESM-1304-qq-e-d-1737,4536190113047,ESM-1304,ESPELIR,Super DOWNSUS,1台分,37～42/32～37,Fr：37～42mm<br>Rr：32～37mm,2.8/2.2,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/220132>BR-496F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/216869>BR-224R</a>,,,24000,25100
マツダ,AZワゴン/AZワゴンカスタムスタイル,MJ22S,H19/5～20/9,K6A,4WD ターボ/カスタムスタイル共通,Fr：37～42mm<br>Rr：32～37mm,10560,,223848,ESS-899-qq-e-f1-1736,ESS-899-qq-e-d-1736,4536190108999,ESS-899,ESPELIR,Super DOWNSUS,1台分,37～42/32～37,Fr：37～42mm<br>Rr：32～37mm,2.8/2.2,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/220564>BR-496F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/214176>BR-224R</a>,,,24000,25100
マツダ,CX-3,DK5AW,H27/1～H30/4,S5-DPTS,4WD 1.5L ディーゼルターボ/XD/XDツーリング/XDツーリング Lパッケージ,,16720,,225811,ESM-1757-qq-e-f1-1743,ESM-1757-qq-e-d-1743,4536190117571,ESM-1757,ESPELIR,Super DOWNSUS,1台分,45～50/41～46,,3/4.7,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/215141>BR-1756F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/217162>BR-1756R</a>,,,38000,31000
マツダ,CX-3,DK5FW,H27/1～H30/4,S5-DPTS,2WD 1.5L ディーゼルターボ/XD/XDツーリング/XDツーリング Lパッケージ,,16060,,227272,ESM-1756-qq-e-f1-1742,ESM-1756-qq-e-d-1742,4536190117564,ESM-1756,ESPELIR,Super DOWNSUS,1台分,45～50/41～46,,3/3,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/219211>BR-1756F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/213164>BR-1756R</a>,,,36500,30400
マツダ,CX-3,DK8AW,H30/5～,S8-DPTS,4WD 1.8L ディーゼルターボ/XD/XD プロアクティブ/XD プロアクティブ S パッケージ/XD L パッケージ,Fr：45～50mm<br>Rr：40～45mm,16720,,222714,ESM-4812-qq-e-f1-3655,ESM-4812-qq-e-d-3655,4536190148124,ESM-4812,ESPELIR,Super DOWNSUS,1台分,45～50/40～45,Fr：45～50mm<br>Rr：40～45mm,3/4.7,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/217159>BR-1756F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/213163>BR-1756R</a>,,,38000,31000
マツダ,CX-3,DK8FW,H30/5～,S8-DPTS,2WD 1.8L ディーゼルターボ/XD/XD プロアクティブ/XD プロアクティブ S パッケージ/XD L パッケージ,,16060,,226282,ESM-4809-qq-e-f1-3652,ESM-4809-qq-e-d-3652,4536190148094,ESM-4809,ESPELIR,Super DOWNSUS,1台分,45～50/40～45,,3/3,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/215139>BR-1756F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/219212>BR-1756R</a>,,,36500,30400
マツダ,CX-3,DKEAW,H29/7～,PE-VPS,4WD 2.0L(ガソリン車)/20S,Fr：43～48mm<br>Rr：44～49mm,16720,,221728,ESM-3813-qq-e-f1-3642,ESM-3813-qq-e-d-3642,4536190138132,ESM-3813,ESPELIR,Super DOWNSUS,1台分,43～48/44～49,Fr：43～48mm<br>Rr：44～49mm,3/4.7,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/213157>BR-1756F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/213159>BR-1756R</a>,,,38000,31000
マツダ,CX-3,DKEAW,H29/7～,PE-VPS,4WD 2.0L(ガソリン車)/20S プロアクティブ/20S Lパッケージ,Fr：43～48mm<br>Rr：44～49mm,16720,,221732,ESM-3818-qq-e-f1-3647,ESM-3818-qq-e-d-3647,4536190138187,ESM-3818,ESPELIR,Super DOWNSUS,1台分,43～48/44～49,Fr：43～48mm<br>Rr：44～49mm,3/4.7,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/217157>BR-1756F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/213161>BR-1756R</a>,,,38000,31000
マツダ,CX-3,DKEFW,H29/7～,PE-VPS,2WD 2.0L(ガソリン車)/20S,Fr：40～45mm<br>Rr：40～45mm,16060,,223241,ESM-3810-qq-e-f1-3639,ESM-3810-qq-e-d-3639,4536190138101,ESM-3810,ESPELIR,Super DOWNSUS,1台分,40～45/40～45,Fr：40～45mm<br>Rr：40～45mm,3/3,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/215137>BR-1756F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/218184>BR-1756R</a>,,,36500,30400
マツダ,CX-3,DKEFW,H29/7～,PE-VPS,2WD 2.0L(ガソリン車)/20S プロアクティブ/20S Lパッケージ,Fr：40～45mm<br>Rr：40～45mm,16060,,221730,ESM-3815-qq-e-f1-3644,ESM-3815-qq-e-d-3644,4536190138156,ESM-3815,ESPELIR,Super DOWNSUS,1台分,40～45/40～45,Fr：40～45mm<br>Rr：40～45mm,3/3,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/213158>BR-1756F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/218185>BR-1756R</a>,,,36500,30400
マツダ,CX-5,KE2AW,H24/1～,SH-VPTS,4WD 2.2L クリーンディーゼル/XD/XD Lパッケージ<br>H27/1～後期型共通(XDプロアクティブ共通),,18392,,226911,ESM-970-qq-e-f1-1748,ESM-970-qq-e-d-1748,4536190109705,ESM-970,ESPELIR,Super DOWNSUS,1台分,42～47/42～47,,3.2/4.8,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/213080>BR-941F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/216364>BR-941R</a>,,,41800,32600
マツダ,CX-5,KE2FW,H24/1～,SH-VPTS,2WD 2.2L クリーンディーゼル/XD/XD Lパッケージ<br>H27/1～後期型共通(XDプロアクティブ共通),Fr：38～48mm<br>Rr：37～48mm,18392,,223877,ESM-947-qq-e-f1-1747,ESM-947-qq-e-d-1747,4536190109477,ESM-947,ESPELIR,Super DOWNSUS,1台分,38～48/37～48,Fr：38～48mm<br>Rr：37～48mm,3.2/4.7,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/219083>BR-941F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/213316>BR-941R</a>,,,41800,32600
マツダ,CX-5,KE5AW,H25/10～,PY-VPS,4WD 2.5L/25S/25S Lパッケージ<br>H27/1～後期型共通(25S プロアクティブ含む),,18392,,226390,ESM-1438-qq-e-f1-1746,ESM-1438-qq-e-d-1746,4536190114389,ESM-1438,ESPELIR,Super DOWNSUS,1台分,37～42/45～50,,3.2/4.7,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/218051>BR-941F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/220070>BR-941R</a>,,,41800,32600
マツダ,CX-5,KE5FW,H25/10～,PY-VPS,2WD 2.5L/25S Lパッケージ<br>H27/1～後期型共通,Fr：37～42mm<br>Rr：42～47mm,18392,,224983,ESM-1437-qq-e-f1-1745,ESM-1437-qq-e-d-1745,4536190114372,ESM-1437,ESPELIR,Super DOWNSUS,1台分,37～42/42～47,Fr：37～42mm<br>Rr：42～47mm,3.2/4.7,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/214077>BR-941F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/220069>BR-941R</a>,,,41800,32600
マツダ,CX-5,KEEFW,H24/1～,PE-VPS,2WD 2.0L/20S/20C<br>H27/1～後期型共通(20S プロアクティブ含む),Fr：33～38mm<br>Rr：32～37mm,18392,,221619,ESM-941-qq-e-f1-1744,ESM-941-qq-e-d-1744,4536190109415,ESM-941,ESPELIR,Super DOWNSUS,1台分,33～38/32～37,Fr：33～38mm<br>Rr：32～37mm,3.2/4.7,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/216066>BR-941F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/214365>BR-941R</a>,,,41800,32600
マツダ,CX-5,KF2P,H29/2～,SH-VPTS,2WD ディーゼル車/XD/XD プロアクティブ/XD Lパッケージ,,20240,,226827,ESM-3017-qq-e-f1-4130,ESM-3017-qq-e-d-4130,4536190130174,ESM-3017,ESPELIR,Super DOWNSUS,1台分,40～45/47～52,,3.05/4.7,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/213672>BR-3010F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/219768>BR-3010R</a>,,,46000,34400
マツダ,CX-5,KF2P,H29/2～,SH-VPTS,4WD ディーゼル車 サンルーフ付車/XD/XD プロアクティブ/XD Lパッケージ,Fr：40～45mm<br>Rr：42～47mm,20240,,222294,ESM-3021-qq-e-f1-4134,ESM-3021-qq-e-d-4134,4536190130211,ESM-3021,ESPELIR,Super DOWNSUS,1台分,40～45/42～47,Fr：40～45mm<br>Rr：42～47mm,3.05/5.7,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/219764>BR-3010F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/219769>BR-3010R</a>,,,46000,34400
マツダ,CX-5,KF2P,H29/2～,SH-VPTS,4WD ディーゼル車 サンルーフ無車/XD/XD プロアクティブ/XD Lパッケージ,Fr：40～45mm<br>Rr：47～52mm,20240,,223800,ESM-3019-qq-e-f1-4132,ESM-3019-qq-e-d-4132,4536190130198,ESM-3019,ESPELIR,Super DOWNSUS,1台分,40～45/47～52,Fr：40～45mm<br>Rr：47～52mm,3.05/4.7,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/215716>BR-3010F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/215717>BR-3010R</a>,,,46000,34400
マツダ,CX-5,KF5P,H29/2～,PY-VPS,2WD 2.5L ガソリン車/25S Lパッケージ,Fr：40～45mm<br>Rr：47～52mm,20240,,223023,ESM-3012-qq-e-f1-4125,ESM-3012-qq-e-d-4125,4536190130129,ESM-3012,ESPELIR,Super DOWNSUS,1台分,40～45/47～52,Fr：40～45mm<br>Rr：47～52mm,3.05/4.7,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/217732>BR-3010F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/216763>BR-3010R</a>,,,46000,34400
マツダ,CX-5,KF5P,H29/2～,PY-VPS,4WD 2.5L ガソリン車/25S/25S プロアクティブ/25S Lパッケージ,Fr：40～45mm<br>Rr：42～47mm,20240,,223024,ESM-3015-qq-e-f1-4128,ESM-3015-qq-e-d-4128,4536190130150,ESM-3015,ESPELIR,Super DOWNSUS,1台分,40～45/42～47,Fr：40～45mm<br>Rr：42～47mm,3.05/5.7,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/213671>BR-3010F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/219766>BR-3010R</a>,,,46000,34400
マツダ,CX-5,KFEP,H29/2～,PE-VPS,2WD 2.0L ガソリン車/20S/20S プロアクティブ,Fr：40～45mm<br>Rr：47～52mm,20240,,222293,ESM-3010-qq-e-f1-4123,ESM-3010-qq-e-d-4123,4536190130105,ESM-3010,ESPELIR,Super DOWNSUS,1台分,40～45/47～52,Fr：40～45mm<br>Rr：47～52mm,3.05/4.7,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/215714>BR-3010F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/216762>BR-3010R</a>,,,46000,34400
