自動車メーカー,車種,型式,エンジン,排気量(cc),年式,純正規格・熱価,プラグタイプ,熱価,備考,本数,販売価格,Camp価格,商品ID,物販コード
三菱,ミニカ/ミニカエコノ/トッポ,H31A,4A30,660,93/9～98/10,M12:7,Xタイプ,NGK8番相当,,4本,7735,,250269,50003-M40X-qq-e-04209
三菱,ミニキャブ/ミニキャブ・ブラボー,DS64V,K6A(DOHC),660,14/2～15/2,M12ロングリーチHEX16:7,XLタイプ,NGK8番相当,,3本,6683,,254549,50003-M40XL-qq-e-04231
三菱,ミニキャブ/ミニキャブ・ブラボー,DS64V,K6A(DOHC),660,14/2～15/2,M12ロングリーチHEX16:7,XLタイプ,NGK9番相当,,3本,6683,,250449,50003-M45XL-qq-e-04253
三菱,ミニキャブ/ミニキャブ・ブラボー,DS64V,K6A(DOHC、TURBO),660,14/2～15/2,M12ロングリーチHEX16:7,XLタイプ,NGK8番相当,,3本,6683,,257130,50003-M40XL-qq-e-04230
三菱,ミニキャブ/ミニキャブ・ブラボー,DS64V,K6A(DOHC、TURBO),660,14/2～15/2,M12ロングリーチHEX16:7,XLタイプ,NGK9番相当,,3本,6683,,255345,50003-M45XL-qq-e-04252
三菱,ミニキャブ/ミニキャブ・ブラボー,U14/U15V/U15T,3G81(SUPERCHARGER),550,87/8～88/7,LONG:6,Gタイプ,NGK7番相当,,3本,5958,,253277,50003-M35G-qq-e-03750
三菱,ミニキャブ/ミニキャブ・ブラボー,U14/U15V/U15T,3G81(SUPERCHARGER),550,87/8～88/7,LONG:6,Gタイプ,NGK8番相当,,3本,5958,,251656,50003-M40G-qq-e-03572
三菱,ミニキャブ/ミニキャブ・ブラボー,U14/U15V/U15T,3G81(SUPERCHARGER),550,87/8～88/7,LONG:6,Gタイプ,NGK9番相当,,3本,5958,,250304,50003-M45G-qq-e-03661
三菱,ミニキャブ/ミニキャブ・ブラボー,U14T/U15T/U14/U15V,3G81(SUPERCHARGER),550,88/8～90/2,LONG:6,Gタイプ,NGK7番相当,,3本,5958,,249973,50003-M35G-qq-e-03751
三菱,ミニキャブ/ミニキャブ・ブラボー,U14T/U15T/U14/U15V,3G81(SUPERCHARGER),550,88/8～90/2,LONG:6,Gタイプ,NGK8番相当,,3本,5958,,256515,50003-M40G-qq-e-03573
三菱,ミニキャブ/ミニキャブ・ブラボー,U14T/U15T/U14/U15V,3G81(SUPERCHARGER),550,88/8～90/2,LONG:6,Gタイプ,NGK9番相当,,3本,5958,,251828,50003-M45G-qq-e-03662
三菱,ミニキャブ/ミニキャブ・ブラボー,U14VG,3G81(SUPERCHARGER),550,90/2～99/1,LONG:6,Gタイプ,NGK7番相当,,3本,5958,,253276,50003-M35G-qq-e-03749
三菱,ミニキャブ/ミニキャブ・ブラボー,U14VG,3G81(SUPERCHARGER),550,90/2～99/1,LONG:6,Gタイプ,NGK8番相当,,3本,5958,,256514,50003-M40G-qq-e-03571
三菱,ミニキャブ/ミニキャブ・ブラボー,U14VG,3G81(SUPERCHARGER),550,90/2～99/1,LONG:6,Gタイプ,NGK9番相当,,3本,5958,,253149,50003-M45G-qq-e-03660
三菱,ミニキャブ/ミニキャブ・ブラボー,U42V/U41V,3G83(DOHC・5VALVE),660,91/2～99/1,M12:7,Xタイプ,NGK8番相当,,3本,5958,,252482,50003-M40X-qq-e-04210
三菱,ミニキャブ/ミニキャブ・ブラボー,U61T/U61TP/U62T/U62TP,3G83(LEANBURN),660,99/1～14/1,ISO:5,ISOタイプ,NGK7番相当,,3本,5958,,255921,50003-M35i-qq-e-03883
三菱,ミニキャブ/ミニキャブ・ブラボー,U61T/U61TP/U62T/U62TP,3G83(LEANBURN),660,99/1～14/1,ISO:5,ISOタイプ,NGK8番相当,,3本,5958,,252401,50003-M40i-qq-e-04001
三菱,ミニキャブ/ミニキャブ・ブラボー,U61T/U61TP/U62T/U62TP,3G83(LEANBURN),660,99/1～14/1,ISO:5,ISOタイプ,NGK9番相当,,3本,5958,,255242,50003-M45i-qq-e-04119
三菱,ミニキャブ/ミニキャブ・ブラボー,U61V/U62V,3G83(LEANBURN),660,99/1～14/1,ISO:5,ISOタイプ,NGK7番相当,,3本,5958,,254296,50003-M35i-qq-e-03882
三菱,ミニキャブ/ミニキャブ・ブラボー,U61V/U62V,3G83(LEANBURN),660,99/1～14/1,ISO:5,ISOタイプ,NGK8番相当,,3本,5958,,249709,50003-M40i-qq-e-04000
三菱,ミニキャブ/ミニキャブ・ブラボー,U61V/U62V,3G83(LEANBURN),660,99/1～14/1,ISO:5,ISOタイプ,NGK9番相当,,3本,5958,,256198,50003-M45i-qq-e-04118
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,A03A,3A92,1200,14/12～,LONGREACH:5,ロングリーチタイプ,NGK7番相当,,3本,5958,,254353,50003-M35iL-qq-e-04156
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,A03A,3A92,1200,14/12～,LONGREACH:5,ロングリーチタイプ,NGK8番相当,,3本,5958,,254087,50003-M40iL-qq-e-04171
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,A03A,3A92,1200,14/12～,LONGREACH:5,ロングリーチタイプ,NGK9番相当,,3本,5958,,250911,50003-M45iL-qq-e-04186
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,A05A,3A90,1000,12/8～,LONGREACH:5,ロングリーチタイプ,NGK7番相当,,3本,5958,,250568,50003-M35iL-qq-e-04155
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,A05A,3A90,1000,12/8～,LONGREACH:5,ロングリーチタイプ,NGK8番相当,,3本,5958,,255702,50003-M40iL-qq-e-04170
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,A05A,3A90,1000,12/8～,LONGREACH:5,ロングリーチタイプ,NGK9番相当,,3本,5958,,252726,50003-M45iL-qq-e-04185
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,C13A,G32B(含むTURBO),1600,83/10～87/10,LONG:6,Gタイプ,NGK7番相当,,4本,7735,,256871,50003-M35G-qq-e-03756
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,C13A,G32B(含むTURBO),1600,83/10～87/10,LONG:6,Gタイプ,NGK8番相当,,4本,7735,,251657,50003-M40G-qq-e-03578
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,C13A,G32B(含むTURBO),1600,83/10～87/10,LONG:6,Gタイプ,NGK9番相当,,4本,7735,,255126,50003-M45G-qq-e-03667
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,C37W,4G37,1800,90/10～92/5,LONG:6,Gタイプ,NGK7番相当,,4本,7735,,252257,50003-M35G-qq-e-03757
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,C37W,4G37,1800,90/10～92/5,LONG:6,Gタイプ,NGK8番相当,,4本,7735,,251658,50003-M40G-qq-e-03579
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,C37W,4G37,1800,90/10～92/5,LONG:6,Gタイプ,NGK9番相当,,4本,7735,,251830,50003-M45G-qq-e-03668
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,C53A,4G61,1600,87/10～91/9,LONG:6,Gタイプ,NGK7番相当,,4本,7735,,251959,50003-M35G-qq-e-03754
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,C53A,4G61,1600,87/10～91/9,LONG:6,Gタイプ,NGK8番相当,,4本,7735,,256516,50003-M40G-qq-e-03576
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,C53A,4G61,1600,87/10～91/9,LONG:6,Gタイプ,NGK9番相当,,4本,7735,,255743,50003-M45G-qq-e-03665
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,C53A,4G61(TURBO),1600,87/10～91/9,LONG:6,Gタイプ,NGK7番相当,,4本,7735,,253279,50003-M35G-qq-e-03755
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,C53A,4G61(TURBO),1600,87/10～91/9,LONG:6,Gタイプ,NGK8番相当,,4本,7735,,255564,50003-M40G-qq-e-03577
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,C53A,4G61(TURBO),1600,87/10～91/9,LONG:6,Gタイプ,NGK9番相当,,4本,7735,,250305,50003-M45G-qq-e-03666
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CA2A/CB2A,4G15(ECI、MVV),1500,91/10～95/10,LONG:5,Gタイプ,NGK7番相当,,4本,7735,,253278,50003-M35G-qq-e-03752
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CA2A/CB2A,4G15(ECI、MVV),1500,91/10～95/10,LONG:5,Gタイプ,NGK8番相当,,4本,7735,,254425,50003-M40G-qq-e-03574
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CA2A/CB2A,4G15(ECI、MVV),1500,91/10～95/10,LONG:5,Gタイプ,NGK9番相当,,4本,7735,,251829,50003-M45G-qq-e-03663
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CA3A/CB3A/CC3A/CD3A,4G91(DOHC),1500,91/10～95/10,ISO:6,ISOタイプ,NGK7番相当,,4本,7735,,256936,50003-M35i-qq-e-03886
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CA3A/CB3A/CC3A/CD3A,4G91(DOHC),1500,91/10～95/10,ISO:6,ISOタイプ,NGK8番相当,,4本,7735,,250744,50003-M40i-qq-e-04004
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CA3A/CB3A/CC3A/CD3A,4G91(DOHC),1500,91/10～95/10,ISO:6,ISOタイプ,NGK9番相当,,4本,7735,,257811,50003-M45i-qq-e-04122
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CA3A/CB3A/CC3A/CD3A,4G91(DOHC、ECI),1500,91/10～95/10,ISO:6,ISOタイプ,NGK7番相当,,4本,7735,,255922,50003-M35i-qq-e-03885
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CA3A/CB3A/CC3A/CD3A,4G91(DOHC、ECI),1500,91/10～95/10,ISO:6,ISOタイプ,NGK8番相当,,4本,7735,,254460,50003-M40i-qq-e-04003
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CA3A/CB3A/CC3A/CD3A,4G91(DOHC、ECI),1500,91/10～95/10,ISO:6,ISOタイプ,NGK9番相当,,4本,7735,,250391,50003-M45i-qq-e-04121
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CA4A/CB4A,4G92(MIVEC),1600,92/10～95/9,ISO:7,ISOタイプ,NGK7番相当,,4本,7735,,255923,50003-M35i-qq-e-03888
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CA4A/CB4A,4G92(MIVEC),1600,92/10～95/9,ISO:7,ISOタイプ,NGK8番相当,,4本,7735,,252403,50003-M40i-qq-e-04006
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CA4A/CB4A,4G92(MIVEC),1600,92/10～95/9,ISO:7,ISOタイプ,NGK9番相当,,4本,7735,,252630,50003-M45i-qq-e-04124
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CA4A/CC4A,4G92(DOHC、ECI),1600,91/10～95/10,ISO:7,ISOタイプ,NGK7番相当,,4本,7735,,252040,50003-M35i-qq-e-03887
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CA4A/CC4A,4G92(DOHC、ECI),1600,91/10～95/10,ISO:7,ISOタイプ,NGK8番相当,,4本,7735,,252402,50003-M40i-qq-e-04005
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CA4A/CC4A,4G92(DOHC、ECI),1600,91/10～95/10,ISO:7,ISOタイプ,NGK9番相当,,4本,7735,,249406,50003-M45i-qq-e-04123
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CB6A,6A10(DOHC、ECI),1600,91/10～95/10,ISO:6,ISOタイプ,NGK7番相当,,6本,11294,,249517,50003-M35i-qq-e-03890
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CB6A,6A10(DOHC、ECI),1600,91/10～95/10,ISO:6,ISOタイプ,NGK8番相当,,6本,11294,,252151,50003-M40i-qq-e-04008
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CB6A,6A10(DOHC、ECI),1600,91/10～95/10,ISO:6,ISOタイプ,NGK9番相当,,6本,11294,,250392,50003-M45i-qq-e-04126
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CJ2A/CK2A,4G15(MVV),1500,95/10～97/8,LONG:5,Gタイプ,NGK7番相当,,4本,7735,,251958,50003-M35G-qq-e-03753
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CJ2A/CK2A,4G15(MVV),1500,95/10～97/8,LONG:5,Gタイプ,NGK8番相当,,4本,7735,,249668,50003-M40G-qq-e-03575
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CJ2A/CK2A,4G15(MVV),1500,95/10～97/8,LONG:5,Gタイプ,NGK9番相当,,4本,7735,,256764,50003-M45G-qq-e-03664
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CJ2A/CK2A/CL2A/CM2A,4G15(DOHC),1500,95/10～00/10,ISO:5,ISOタイプ,NGK7番相当,,4本,7735,,254297,50003-M35i-qq-e-03884
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CJ2A/CK2A/CL2A/CM2A,4G15(DOHC),1500,95/10～00/10,ISO:5,ISOタイプ,NGK8番相当,,4本,7735,,249710,50003-M40i-qq-e-04002
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CJ2A/CK2A/CL2A/CM2A,4G15(DOHC),1500,95/10～00/10,ISO:5,ISOタイプ,NGK9番相当,,4本,7735,,250390,50003-M45i-qq-e-04120
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CK4A/CJ4A,4G92(MIVEC),1600,95/10～00/5,ISO:7,ISOタイプ,NGK7番相当,,4本,7735,,255924,50003-M35i-qq-e-03889
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CK4A/CJ4A,4G92(MIVEC),1600,95/10～00/5,ISO:7,ISOタイプ,NGK8番相当,,4本,7735,,252404,50003-M40i-qq-e-04007
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CK4A/CJ4A,4G92(MIVEC),1600,95/10～00/5,ISO:7,ISOタイプ,NGK9番相当,,4本,7735,,251345,50003-M45i-qq-e-04125
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CK6A,6A11,1800,95/10～00/10,ISO:6,ISOタイプ,NGK7番相当,,6本,11294,,257870,50003-M35i-qq-e-03892
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CK6A,6A11,1800,95/10～00/10,ISO:6,ISOタイプ,NGK8番相当,,6本,11294,,254461,50003-M40i-qq-e-04010
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CK6A,6A11,1800,95/10～00/10,ISO:6,ISOタイプ,NGK9番相当,,6本,11294,,254218,50003-M45i-qq-e-04128
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CM5A,4G93(DOHC、TURBO),1800,95/10～00/5,ISO:6,ISOタイプ,NGK7番相当,,4本,7735,,249518,50003-M35i-qq-e-03891
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CM5A,4G93(DOHC、TURBO),1800,95/10～00/5,ISO:6,ISOタイプ,NGK8番相当,,4本,7735,,249711,50003-M40i-qq-e-04009
三菱,ミラージュ/ミラージュII/ミラージュ・ワゴン/ミラージュ・バン,CM5A,4G93(DOHC、TURBO),1800,95/10～00/5,ISO:6,ISOタイプ,NGK9番相当,,4本,7735,,252631,50003-M45i-qq-e-04127
三菱,ランサー/ランサーEX/ランサーフィオーレ,A175,G62B(TURBO),1800,81/11～91/9,LONG:6,Gタイプ,NGK7番相当,,4本,7735,,256874,50003-M35G-qq-e-03762
三菱,ランサー/ランサーEX/ランサーフィオーレ,A175,G62B(TURBO),1800,81/11～91/9,LONG:6,Gタイプ,NGK8番相当,,4本,7735,,251659,50003-M40G-qq-e-03584
三菱,ランサー/ランサーEX/ランサーフィオーレ,A175,G62B(TURBO),1800,81/11～91/9,LONG:6,Gタイプ,NGK9番相当,,4本,7735,,255128,50003-M45G-qq-e-03673
三菱,ランサー/ランサーEX/ランサーフィオーレ,C13A,G32B(TURBO),1600,83/10～91/9,LONG:6,Gタイプ,NGK7番相当,,4本,7735,,249974,50003-M35G-qq-e-03761
三菱,ランサー/ランサーEX/ランサーフィオーレ,C13A,G32B(TURBO),1600,83/10～91/9,LONG:6,Gタイプ,NGK8番相当,,4本,7735,,250632,50003-M40G-qq-e-03583
三菱,ランサー/ランサーEX/ランサーフィオーレ,C13A,G32B(TURBO),1600,83/10～91/9,LONG:6,Gタイプ,NGK9番相当,,4本,7735,,251831,50003-M45G-qq-e-03672
三菱,ランサー/ランサーEX/ランサーフィオーレ,C63A,4G61(DOHC),1600,88/6～91/9,LONG:6,Gタイプ,NGK7番相当,,4本,7735,,256873,50003-M35G-qq-e-03759
三菱,ランサー/ランサーEX/ランサーフィオーレ,C63A,4G61(DOHC),1600,88/6～91/9,LONG:6,Gタイプ,NGK8番相当,,4本,7735,,257948,50003-M40G-qq-e-03581
三菱,ランサー/ランサーEX/ランサーフィオーレ,C63A,4G61(DOHC),1600,88/6～91/9,LONG:6,Gタイプ,NGK9番相当,,4本,7735,,257734,50003-M45G-qq-e-03670
三菱,ランサー/ランサーEX/ランサーフィオーレ,C63A/C73A,4G61(DOHC、TURBO),1600,88/6～91/9,LONG:6,Gタイプ,NGK7番相当,,4本,7735,,251960,50003-M35G-qq-e-03760
三菱,ランサー/ランサーEX/ランサーフィオーレ,C63A/C73A,4G61(DOHC、TURBO),1600,88/6～91/9,LONG:6,Gタイプ,NGK8番相当,,4本,7735,,254426,50003-M40G-qq-e-03582
三菱,ランサー/ランサーEX/ランサーフィオーレ,C63A/C73A,4G61(DOHC、TURBO),1600,88/6～91/9,LONG:6,Gタイプ,NGK9番相当,,4本,7735,,255127,50003-M45G-qq-e-03671
三菱,ランサー/ランサーEX/ランサーフィオーレ,CB3A/CD3A,4G91(DOHC),1500,91/10～95/10,ISO:6,ISOタイプ,NGK7番相当,,4本,7735,,249519,50003-M35i-qq-e-03895
三菱,ランサー/ランサーEX/ランサーフィオーレ,CB3A/CD3A,4G91(DOHC),1500,91/10～95/10,ISO:6,ISOタイプ,NGK8番相当,,4本,7735,,252152,50003-M40i-qq-e-04013
三菱,ランサー/ランサーEX/ランサーフィオーレ,CB3A/CD3A,4G91(DOHC),1500,91/10～95/10,ISO:6,ISOタイプ,NGK9番相当,,4本,7735,,256199,50003-M45i-qq-e-04131
三菱,ランサー/ランサーEX/ランサーフィオーレ,CB3A/CD3A,4G91(DOHC、ECI),1500,91/10～95/10,ISO:6,ISOタイプ,NGK7番相当,,4本,7735,,253357,50003-M35i-qq-e-03894
三菱,ランサー/ランサーEX/ランサーフィオーレ,CB3A/CD3A,4G91(DOHC、ECI),1500,91/10～95/10,ISO:6,ISOタイプ,NGK8番相当,,4本,7735,,253492,50003-M40i-qq-e-04012
三菱,ランサー/ランサーEX/ランサーフィオーレ,CB3A/CD3A,4G91(DOHC、ECI),1500,91/10～95/10,ISO:6,ISOタイプ,NGK9番相当,,4本,7735,,249408,50003-M45i-qq-e-04130
三菱,ランサー/ランサーEX/ランサーフィオーレ,CB4A/CK4A,4G92(DOHC、MIVEC),1600,92/10～96/10,ISO:7,ISOタイプ,NGK7番相当,,4本,7735,,254299,50003-M35i-qq-e-03896
三菱,ランサー/ランサーEX/ランサーフィオーレ,CB4A/CK4A,4G92(DOHC、MIVEC),1600,92/10～96/10,ISO:7,ISOタイプ,NGK8番相当,,4本,7735,,255988,50003-M40i-qq-e-04014
三菱,ランサー/ランサーEX/ランサーフィオーレ,CB4A/CK4A,4G92(DOHC、MIVEC),1600,92/10～96/10,ISO:7,ISOタイプ,NGK9番相当,,4本,7735,,252632,50003-M45i-qq-e-04132
三菱,ランサー/ランサーEX/ランサーフィオーレ,CB5AR,4G93,1800,92/10～96/10,ISO:5,ISOタイプ,NGK7番相当,,4本,7735,,254300,50003-M35i-qq-e-03898
三菱,ランサー/ランサーEX/ランサーフィオーレ,CB5AR,4G93,1800,92/10～96/10,ISO:5,ISOタイプ,NGK8番相当,,4本,7735,,252407,50003-M40i-qq-e-04016
三菱,ランサー/ランサーEX/ランサーフィオーレ,CB5AR,4G93,1800,92/10～96/10,ISO:5,ISOタイプ,NGK9番相当,,4本,7735,,249409,50003-M45i-qq-e-04134
三菱,ランサー/ランサーEX/ランサーフィオーレ,CB6A,6A10(DOHC、ECI),1600,92/10～96/10,ISO:6,ISOタイプ,NGK7番相当,,6本,11294,,257871,50003-M35i-qq-e-03897
三菱,ランサー/ランサーEX/ランサーフィオーレ,CB6A,6A10(DOHC、ECI),1600,92/10～96/10,ISO:6,ISOタイプ,NGK8番相当,,6本,11294,,252406,50003-M40i-qq-e-04015
三菱,ランサー/ランサーEX/ランサーフィオーレ,CB6A,6A10(DOHC、ECI),1600,92/10～96/10,ISO:6,ISOタイプ,NGK9番相当,,6本,11294,,254219,50003-M45i-qq-e-04133
三菱,ランサー/ランサーEX/ランサーフィオーレ,CD5A,4G93(DOHC、TURBO),1800,91/10～95/10,ISO:6,ISOタイプ,NGK7番相当,,4本,7735,,249520,50003-M35i-qq-e-03899
三菱,ランサー/ランサーEX/ランサーフィオーレ,CD5A,4G93(DOHC、TURBO),1800,91/10～95/10,ISO:6,ISOタイプ,NGK8番相当,,4本,7735,,252153,50003-M40i-qq-e-04017
三菱,ランサー/ランサーEX/ランサーフィオーレ,CD5A,4G93(DOHC、TURBO),1800,91/10～95/10,ISO:6,ISOタイプ,NGK9番相当,,4本,7735,,250393,50003-M45i-qq-e-04135
三菱,ランサー/ランサーEX/ランサーフィオーレ,CJ2A/CK2A/CM2A,4G15(DOHC),1500,95/10～00/4,ISO:5,ISOタイプ,NGK7番相当,,4本,7735,,254298,50003-M35i-qq-e-03893
三菱,ランサー/ランサーEX/ランサーフィオーレ,CJ2A/CK2A/CM2A,4G15(DOHC),1500,95/10～00/4,ISO:5,ISOタイプ,NGK8番相当,,4本,7735,,252405,50003-M40i-qq-e-04011
三菱,ランサー/ランサーEX/ランサーフィオーレ,CJ2A/CK2A/CM2A,4G15(DOHC),1500,95/10～00/4,ISO:5,ISOタイプ,NGK9番相当,,4本,7735,,249407,50003-M45i-qq-e-04129
三菱,ランサー/ランサーEX/ランサーフィオーレ,CK2A,4G15(MVV),1500,95/10～97/8,LONG:5,Gタイプ,NGK7番相当,,4本,7735,,256872,50003-M35G-qq-e-03758
三菱,ランサー/ランサーEX/ランサーフィオーレ,CK2A,4G15(MVV),1500,95/10～97/8,LONG:5,Gタイプ,NGK8番相当,,4本,7735,,250631,50003-M40G-qq-e-03580
三菱,ランサー/ランサーEX/ランサーフィオーレ,CK2A,4G15(MVV),1500,95/10～97/8,LONG:5,Gタイプ,NGK9番相当,,4本,7735,,255744,50003-M45G-qq-e-03669
三菱,ランサー/ランサーEX/ランサーフィオーレ,CK6A,6A11,1800,95/10～96/8,ISO:6,ISOタイプ,NGK7番相当,,6本,11294,,254301,50003-M35i-qq-e-03901
三菱,ランサー/ランサーEX/ランサーフィオーレ,CK6A,6A11,1800,95/10～96/8,ISO:6,ISOタイプ,NGK8番相当,,6本,11294,,255989,50003-M40i-qq-e-04019
三菱,ランサー/ランサーEX/ランサーフィオーレ,CK6A,6A11,1800,95/10～96/8,ISO:6,ISOタイプ,NGK9番相当,,6本,11294,,256201,50003-M45i-qq-e-04137
三菱,ランサー/ランサーEX/ランサーフィオーレ,CM5A,4G93(DOHC、TURBO),1800,95/10～96/8,ISO:6,ISOタイプ,NGK7番相当,,4本,7735,,251553,50003-M35i-qq-e-03900
三菱,ランサー/ランサーEX/ランサーフィオーレ,CM5A,4G93(DOHC、TURBO),1800,95/10～96/8,ISO:6,ISOタイプ,NGK8番相当,,4本,7735,,253493,50003-M40i-qq-e-04018
三菱,ランサー/ランサーEX/ランサーフィオーレ,CM5A,4G93(DOHC、TURBO),1800,95/10～96/8,ISO:6,ISOタイプ,NGK9番相当,,4本,7735,,256200,50003-M45i-qq-e-04136
三菱,ランサー/ランサーEX/ランサーフィオーレ,CS6A,4G94,2000,05/1～08/6,ISO:5,ISOタイプ,NGK7番相当,,4本,7735,,249521,50003-M35i-qq-e-03902
三菱,ランサー/ランサーEX/ランサーフィオーレ,CS6A,4G94,2000,05/1～08/6,ISO:5,ISOタイプ,NGK8番相当,,4本,7735,,254462,50003-M40i-qq-e-04020
三菱,ランサー/ランサーEX/ランサーフィオーレ,CS6A,4G94,2000,05/1～08/6,ISO:5,ISOタイプ,NGK9番相当,,4本,7735,,252633,50003-M45i-qq-e-04138
三菱,ランサーエボリューション,CD9A,4G63(DOHC、TURBO),2000,91/10～94/1,LONG:7,Gタイプ,NGK7番相当,,4本,7735,,254781,50003-M35G-qq-e-03763
三菱,ランサーエボリューション,CD9A,4G63(DOHC、TURBO),2000,91/10～94/1,LONG:7,Gタイプ,NGK8番相当,,4本,7735,,251660,50003-M40G-qq-e-03585
