自動車メーカー,車種,型式,年式,適合詳細,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,マウント(F/R),バネ(F/R),ダウン量,仕様,備考,注意事項,定価,送料,SET価格
ホンダ,シビック/CR-X,EF6/EF7/EF8,S63～H4,リアショック◎(アイ)タイプ,102707,,246890,SS-HN11-qq-e-f1-214,SS-HN11-qq-e-d-214,SS-HN11,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,シビックタイプR,EP3,H12～H17,,95506,,247190,SS-HN20-qq-e-f1-209,SS-HN20-qq-e-d-209,SS-HN20,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/8K,,減衰力30段<br>リア:ネジ式,,,128000,2000,114300
ホンダ,シビックタイプR,FD2,H17～H24,,95506,,247499,SS-HN23-qq-e-f1-210,SS-HN23-qq-e-d-210,SS-HN23,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/7K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
ホンダ,シビックタイプR,FK8,H29～UP,電子制御ショック非対応,117111,,246324,SS-HN53-qq-e-f1-194k,SS-HN53-qq-e-d-194k,SS-HN53,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/6K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,157100
ホンダ,シビックタイプR,FN2,H21～H24,,95506,,247500,SS-HN25-qq-e-f1-211,SS-HN25-qq-e-d-211,SS-HN25,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/6K,,フルタップ式車高調<br>減衰力30段<br>リア:ネジ式,,,128000,2000,114300
ホンダ,ストリーム,RN1/RN2/RN3/RN4,H12～H18,オートレベライザー付車不可,95506,,246655,SS-HN48-qq-e-f1-216,SS-HN48-qq-e-d-216,SS-HN48,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,ダウン量(ノーマル比)<br>最大50～60mm,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
ホンダ,ストリーム,RN6/RN8,H18～H26,,95506,,247503,SS-HN49-qq-e-f1-217,SS-HN49-qq-e-d-217,SS-HN49,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,ダウン量(ノーマル比)<br>最大50～60mm,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
ホンダ,セイバー,UA4/UA5,H10～H15,,109909,,246293,SS-AC15-A-qq-e-f1-218,SS-AC15-A-qq-e-d-218,SS-AC15-A,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,129500
ホンダ,トルネオ,CF3/CL3,H9～H14,,102707,,247489,SS-HN06-F-qq-e-f1-219,SS-HN06-F-qq-e-d-219,SS-HN06-F,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,トルネオ,CF4,H9～H14,,102707,,247490,SS-HN06-G-qq-e-f1-220,SS-HN06-G-qq-e-d-220,SS-HN06-G,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,トルネオ,CL1,H9～H14,,102707,,246888,SS-HN06-H-qq-e-f1-221,SS-HN06-H-qq-e-d-221,SS-HN06-H,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,フィット,GD1/GD3,H13～H19,2WD,95506,,247773,SS-HN33-qq-e-f1-222,SS-HN33-qq-e-d-222,SS-HN33,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,7K/5K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
ホンダ,フィット,GE6/GE8,H19～H25,2WD,95506,,247502,SS-HN34-qq-e-f1-223,SS-HN34-qq-e-d-223,SS-HN34,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,7K/4K,ダウン量(ノーマル比)<br>F:約80mm/R:約70mm,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
ホンダ,フィット,GP1/GP4,H22～H25,2WD,95506,,246648,SS-HN34-A-qq-e-f1-224,SS-HN34-A-qq-e-d-224,SS-HN34-A,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,7K/4K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
ホンダ,プレリュード,BA4/BA5/BA7,S63～H3,,102707,,246652,SS-HN44-qq-e-f1-225,SS-HN44-qq-e-d-225,SS-HN44,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/6K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,プレリュード,BA8/BA9/BB1/BB4,H3～H8,,102707,,246653,SS-HN45-qq-e-f1-226,SS-HN45-qq-e-d-226,SS-HN45,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,プレリュード,BB6/BB8,H8～H12,,102707,,246654,SS-HN46-qq-e-f1-227,SS-HN46-qq-e-d-227,SS-HN46,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
ホンダ,レジェンド,KA7,H2～H8,,109909,,247160,SS-AC11-qq-e-f1-228,SS-AC11-qq-e-d-228,SS-AC11,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,14K/7K,,フルタップ式車高調<br>F減衰力36段,,,148000,2000,129500
マツダ,CX-3,DK5FW/DK5AW,H27～UP,,95506,,246340,SS-MA33-qq-e-f1-258,SS-MA33-qq-e-d-258,SS-MA33,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/5K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
マツダ,CX-5,KEEFW/KEEAW/KE5AW/KE2AW,H24～UP,,95506,,247518,SS-MA20-1-qq-e-f1-197k,SS-MA20-1-qq-e-d-197k,SS-MA20-1,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/6K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
マツダ,MX-6,GE#S,H4～H8,前期不可,109909,,247782,SS-MA27-qq-e-f1-229,SS-MA27-qq-e-d-229,SS-MA27,XYZ,SSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,8K/5K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,129500
マツダ,RX-7,FC3S,S60～H3,,102707,,247520,SS-MA29-qq-e-f1-230,SS-MA29-qq-e-d-230,SS-MA29,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,7K/6K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
マツダ,RX-7,FD3S,H3～H15,,102707,,246664,SS-MA30-qq-e-f1-231,SS-MA30-qq-e-d-231,SS-MA30,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,10K/6K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
マツダ,RX-8,SE3P,H15～H25,,117111,,246903,SS-MA31-qq-e-f1-232,SS-MA31-qq-e-d-232,SS-MA31,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,9K/8K,,フルタップ式車高調<br>減衰力30段,,,158000,2000,137100
マツダ,アクセラ,BK3P/BK5P/BKEP,H15～H21,2WD<br>マツダスピード不可,95506,,246333,SS-MA02-qq-e-f1-233,SS-MA02-qq-e-d-233,SS-MA02,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/5K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
マツダ,アクセラ,BM#FS/BM5FP,H25～UP,,95506,,246334,SS-MA04-1-qq-e-f1-234,SS-MA04-1-qq-e-d-234,SS-MA04-1,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/5K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
マツダ,アクセラ/アクセラスポーツ,BLEFW/BL5FW,H21～H25,2WD,95506,,247205,SS-MA04-qq-e-f1-236,SS-MA04-qq-e-d-236,SS-MA04,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/5K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
マツダ,アクセラスポーツ,BK3P/BK5P/BKEP,H15～H21,2WD<br>マツダスピード不可,95506,,246660,SS-MA02-qq-e-f1-237,SS-MA02-qq-e-d-237,SS-MA02,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/5K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
マツダ,アテンザ,GG3S/GGES/GY3W/GYEW,H14～H20,マツダスピード不可,95506,,246336,SS-MA06-qq-e-f1-239,SS-MA06-qq-e-d-239,SS-MA06,XYZ,SSタイプ車高調,アルミリジット/純正アッパー,14K/4K,,フルタップ式車高調<br>減衰力30段<br>リア:全長調整無,,リア装着後減衰力調整不可,128000,2000,114300
マツダ,アテンザ/アテンザスポーツ/アテンザスポーツワゴン,GHEFP/GH5FP/GHEFS/GH5FS/GHEFW/GH5FW,H20～H24,マツダスピード不可,95506,,246337,SS-MA07-qq-e-f1-238,SS-MA07-qq-e-d-238,SS-MA07,XYZ,SSタイプ車高調,アルミリジット/純正アッパー,14K/8K,調整幅<br>F:+35～-70mm/R:-20～-45mm,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
マツダ,アテンザセダン,GJEFP/GJ2FP/GJ5FP,H24～UP,,95506,,246904,SS-MA32-qq-e-f1-240,SS-MA32-qq-e-d-240,SS-MA32,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/6K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
マツダ,アテンザワゴン,GJEFW/GJ2FW/GJ5FW,H24～UP,,95506,,246665,SS-MA32-A-qq-e-f1-241,SS-MA32-A-qq-e-d-241,SS-MA32-A,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/6K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
マツダ,カペラ,CG#P,H6～H9,2WD,109909,,246662,SS-MA18-qq-e-f1-242,SS-MA18-qq-e-d-242,SS-MA18,XYZ,SSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,8K/5K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,129500
マツダ,カペラ,GF#P,H9～H14,,102707,,246901,SS-MA19-qq-e-f1-243,SS-MA19-qq-e-d-243,SS-MA19,XYZ,SSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,8K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
マツダ,デミオ,DE5FS/DE3FS,H19～H26,2WD,95506,,246659,SS-MA01-qq-e-f1-244,SS-MA01-qq-e-d-244,SS-MA01,XYZ,SSタイプ車高調,固定式ピロアッパー/アルミリジット,5K/3K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
マツダ,デミオ,DJ3FS/DJ5FS/DJLFS,H26～UP,2WD,95506,,246899,SS-MA01-1-qq-e-f1-196k,SS-MA01-1-qq-e-d-196k,SS-MA01-1,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,6K/3K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
マツダ,ファミリア,BF,S60～H1,4WD<br>GTX,102707,,246900,SS-MA08-qq-e-f1-245,SS-MA08-qq-e-d-245,SS-MA08,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,7K/4K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
マツダ,ファミリア,BG8Z,H1～H8,4WD<br>GTR,102707,,247206,SS-MA10-qq-e-f1-246,SS-MA10-qq-e-d-246,SS-MA10,XYZ,SSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,8K/4K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
マツダ,ファミリア,BG8Z,H1～H8,4WD<br>GTX,102707,,247516,SS-MA09-qq-e-f1-247,SS-MA09-qq-e-d-247,SS-MA09,XYZ,SSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,8K/4K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
マツダ,ファミリア,BH,H6～H11,2WD,102707,,247517,SS-MA14-qq-e-f1-248,SS-MA14-qq-e-d-248,SS-MA14,XYZ,SSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,8K/4K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
マツダ,ファミリア,BJ,H10～H15,後期,102707,,246338,SS-MA15-qq-e-f1-249,SS-MA15-qq-e-d-249,SS-MA15,XYZ,SSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,8K/4K,,フルタップ式車高調<br>減衰力30段,前期型への取り付けには後期型用純正スタビリンク(品番:LC62-34-170)が2本必要,,138000,2000,121900
マツダ,ファミリアS-ワゴン,BJ5W/BJFW,H10～H16,後期,102707,,246661,SS-MA16-1-qq-e-f1-250,SS-MA16-1-qq-e-d-250,SS-MA16-1,XYZ,SSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,8K/5K,,フルタップ式車高調<br>減衰力30段,前期型への取り付けには後期型用純正スタビリンク(品番:LC62-34-170)が2本必要,,138000,2000,121900
マツダ,プレマシー,CP#W,H11～H17,2WD,95506,,246339,SS-MA28-qq-e-f1-251,SS-MA28-qq-e-d-251,SS-MA28,XYZ,SSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,9K/4K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
マツダ,プレマシー,CREW,H17～H22,2WD,95506,,246335,SS-MA05-qq-e-f1-252,SS-MA05-qq-e-d-252,SS-MA05,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,最大ダウン量(ノーマル比)<br>F:約80mm/R:約80mm,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
マツダ,マツダスピードアクセラ,BK3P,H18～H21,,95506,,247204,SS-MA03-qq-e-f1-235,SS-MA03-qq-e-d-235,SS-MA03,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,12K/5K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
マツダ,ユーノスプレッソ/AZ-3,EC#SA/ECPSA,H3～H8,,102707,,247207,SS-MA22-qq-e-f1-253,SS-MA22-qq-e-d-253,SS-MA22,XYZ,SSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,8K/4K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
マツダ,ランティス,CBA8P/CBAEP,H5～H17,,95506,,247781,SS-MA12-qq-e-f1-254,SS-MA12-qq-e-d-254,SS-MA12,XYZ,SSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,8K/4K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
マツダ,ロードスター,NA6CE/NA8C,H1～H10,,102707,,246902,SS-MA23-qq-e-f1-255,SS-MA23-qq-e-d-255,SS-MA23,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,9K/6K,,フルタップ式車高調<br>減衰力30段<br>リア:ネジ式,,,138000,2000,121900
マツダ,ロードスター,NB6CE/NB8C,H10～H17,,95506,,246663,SS-MA24-qq-e-f1-256,SS-MA24-qq-e-d-256,SS-MA24,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,9K/6K,,フルタップ式車高調<br>減衰力30段<br>リア:ネジ式,,,128000,2000,114300
マツダ,ロードスター,NCEC,H17～H27,,95506,,247519,SS-MA25-qq-e-f1-257,SS-MA25-qq-e-d-257,SS-MA25,XYZ,SSタイプ車高調,アルミリジット/純正アッパー,10K/6K,,減衰力30段,,,128000,2000,114300
マツダ,ロードスター,ND5RC,H27～UP,,95506,,247208,SS-MA25-1-qq-e-f1-198k,SS-MA25-1-qq-e-d-198k,SS-MA25-1,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,10K/6K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
三菱,FTO,DE3A,H6～H12,,102707,,246673,SS-MT21-qq-e-f1-259,SS-MT21-qq-e-d-259,SS-MT21,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
三菱,GTO,Z15A/Z16A,H2～H12,4WD,102707,,247529,SS-MT03-qq-e-f1-260,SS-MT03-qq-e-d-260,SS-MT03,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
三菱,エアトレック,CU#W,H13～H17,,95506,,247223,SS-MT05-qq-e-f1-261,SS-MT05-qq-e-d-261,SS-MT05,XYZ,SSタイプ車高調,調整式ピロアッパー/スチールリジット,8K/6K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
三菱,エクリプス,D22A,H2～H7,2WD,102707,,246352,SS-MT12-qq-e-f1-262,SS-MT12-qq-e-d-262,SS-MT12,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
三菱,エクリプス,D27A,H2～H7,4WD,102707,,246670,SS-MT13-qq-e-f1-263,SS-MT13-qq-e-d-263,SS-MT13,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
三菱,エクリプス,D32A/D38A,H7～H12,2WD,102707,,247225,SS-MT14-qq-e-f1-264,SS-MT14-qq-e-d-264,SS-MT14,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
三菱,エクリプス,D53A,H16～H18,2WD,95506,,246671,SS-MT15-qq-e-f1-265,SS-MT15-qq-e-d-265,SS-MT15,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/7K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
三菱,エクリプスクロス,GK1W,H30～UP,4WD(2WD不可),95506,,247227,SS-MT35-qq-e-f1-209k,SS-MT35-qq-e-d-209k,SS-MT35,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,119300
三菱,ギャラン,EA1A/EA3A/EA5A/EA7A,H8～H17,フロント形状:ウィッシュボーン,95506,,247795,SS-MT24-qq-e-f1-266,SS-MT24-qq-e-d-266,SS-MT24,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,19K/7K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
三菱,ギャランVR-4,E39A,H1～H4,4WD<br>フロント:ストラット,102707,,246674,SS-MT22-qq-e-f1-267,SS-MT22-qq-e-d-267,SS-MT22,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
三菱,ギャランVR-4,EC5A,H8～H17,フロント形状:ウィッシュボーン,95506,,246675,SS-MT24-A-qq-e-f1-268,SS-MT24-A-qq-e-d-268,SS-MT24-A,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,19K/7K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
三菱,ギャランフォルティス,CY3A/CY4A,H19～H27,,95506,,247534,SS-MT30-qq-e-f1-269,SS-MT30-qq-e-d-269,SS-MT30,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/6K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
三菱,ギャランフォルティススポーツバック,CX3A/CX4A,H20～H27,,95506,,247796,SS-MT30-A-qq-e-f1-270,SS-MT30-A-qq-e-d-270,SS-MT30-A,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/6K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
三菱,コルト,Z21A/Z23A,H16～H24,2WD 後期,95506,,246914,SS-MT10-qq-e-f1-271,SS-MT10-qq-e-d-271,SS-MT10,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/4K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
三菱,コルト,Z25A/Z27A,H12～H16,前期,102707,,247792,SS-MT07-qq-e-f1-272,SS-MT07-qq-e-d-272,SS-MT07,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/4K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
三菱,コルト,Z27A,H16～H18,,95506,,247224,SS-MT08-qq-e-f1-273,SS-MT08-qq-e-d-273,SS-MT08,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/4K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
三菱,コルトプラス,Z23W/Z27W/Z27WG,H16～H24,,95506,,246351,SS-MT11-qq-e-f1-275,SS-MT11-qq-e-d-275,SS-MT11,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/4K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
三菱,コルトラリーアートバージョンR,Z27AG,H18～H24,,95506,,246913,SS-MT09-qq-e-f1-274,SS-MT09-qq-e-d-274,SS-MT09,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/4K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
三菱,ランサー/ミラージュ,CB#/CC#/CD#,H3～H7,2WD,102707,,246354,SS-MT27-qq-e-f1-276,SS-MT27-qq-e-d-276,SS-MT27,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
三菱,ランサー/ミラージュ,CM5A,H7～H12,,102707,,246676,SS-MT28-qq-e-f1-277,SS-MT28-qq-e-d-277,SS-MT28,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
三菱,ランサーエボリューション/II/III,CE9A,H4～H8,,102707,,246353,SS-MT17-qq-e-f1-279,SS-MT17-qq-e-d-279,SS-MT17,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
三菱,ランサーエボリューションIV,CN9A,H8～H9,,102707,,247532,SS-MT18-qq-e-f1-280,SS-MT18-qq-e-d-280,SS-MT18,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
